token_price,simulation,timestep,token_supply,collateral_pool,sentiment,substep,subset,funding_pool,run
0.0723355920544789,0,214,283423353.7073149,10250798.046242304,0.5743384157815253,2,0,11561642.890630988,1
0.07209012889219524,0,215,282461586.60636073,10181346.092773255,0.5695596547195786,2,0,11594972.926175242,1
0.07191794691476217,0,216,281786947.8551457,10132769.378559612,0.5682275968061682,2,0,11088042.807136796,1
0.07162631699307202,0,217,280644291.41038233,10050758.489428062,0.5651982592920237,2,0,10942320.017298691,1
0.07122674086431569,0,218,279078683.066592,9938932.519769317,0.5612070312218485,2,0,10736899.688730285,1
0.07114239663874257,0,219,278748207.8109284,9915407.781211853,0.5564263294674624,2,0,10759315.572138246,1
0.0700805056662041,0,220,274587535.42047215,9621616.665951706,0.5277935509137642,2,0,10620105.113018751,1
0.0697623343798166,0,221,273340885.3208449,9534449.120713942,0.5230147898518175,2,0,10652075.983783584,1
0.06931833281172735,0,222,271601210.4263007,9413471.54819915,0.5182360287898706,2,0,10696151.851896321,1
0.06863034844346078,0,223,268905568.74543273,9227541.440693023,0.49328945937539065,2,0,10750404.908234444,1
0.0677567172293928,0,224,265482530.6315253,8994112.378671937,0.48864033656837297,2,0,10821834.83879365,1
0.06693115731781496,0,225,262247844.19045097,8776275.857884448,0.4839154766405042,2,0,10881115.556036709,1
0.06520308383898811,0,226,255476953.58305955,8328942.611702752,0.46476663872043283,2,0,10743991.991893597,1
0.06328404600588222,0,227,247957831.62522092,7845887.41204464,0.4440002361883521,2,0,10870174.400808528,1
0.0626718110652632,0,228,245558989.29603451,7694813.291269031,0.4395532294887854,2,0,10909788.050465977,1
0.061304941433807686,0,229,240203357.8008774,7362826.39109337,0.43514955976401465,2,0,10997704.22429131,1
0.06070032011707734,0,230,237834346.9661892,7218310.497841863,0.43528717444291387,2,0,10583287.3029624,1
0.059855246379214876,0,231,234523201.98054275,7018722.018093879,0.43083763315851015,2,0,10636851.59081669,1
0.05888558596771355,0,232,230723904.87134176,6793156.167553979,0.42638809187410615,2,0,10694976.425364489,1
0.058270692816336865,0,233,228314647.21290463,6652026.336606744,0.421938550589703,2,0,10731829.623945456,1
0.05711622247465523,0,234,223791232.85073826,6391054.921690069,0.41748900930529903,2,0,10800656.741430124,1
0.055833708838450534,0,235,218766122.72687647,6107262.0000245785,0.41303946802089525,2,0,10875307.838623598,1
0.054129922042811605,0,236,212090391.54244736,5740218.180111032,0.39683489135808303,2,0,10019062.374409292,1
0.05322098997327985,0,237,208529038.57467458,5549060.935560221,0.3745835393414221,2,0,10069335.233016586,1
0.05283200548896161,0,238,207004930.12468007,5468242.802294605,0.37018143231362427,2,0,10093011.395697448,1
0.050573857019060565,0,239,198157114.07270977,5010784.777211449,0.3646623966457874,2,0,10209624.025605325,1
0.049535989957021694,0,240,194090571.5163998,4807234.30069449,0.36033629412775026,2,0,10262921.10992272,1
0.04888698679314796,0,241,191547664.93269178,4682094.082911416,0.3560372287071894,2,0,10121227.170552433,1
0.04801309290761976,0,242,188123597.62659743,4516197.8854807485,0.35023102192239836,2,0,10164436.20927277,1
0.04621896944976634,0,243,181093911.7838824,4184986.9881389705,0.34597176266313917,2,0,10247774.045137877,1
0.044819328288624644,0,244,175609875.77047953,3935358.3364408556,0.3418618409444897,2,0,10313490.647473129,1
0.043353635715432624,0,245,169867038.90691835,3682176.8624148793,0.3376165579256217,2,0,10377810.538826874,1
0.042108911510074135,0,246,164989994.30544913,3473774.535127896,0.33337127490675367,2,0,10431753.427080128,1
0.04141068932838532,0,247,162254239.1018691,3359529.943830525,0.3326506513669846,2,0,10195887.089524925,1
0.04009202202044603,0,248,157087472.6425738,3148977.206161141,0.30572893193265693,2,0,10250360.388602884,1
0.03921225158878606,0,249,153640380.0129067,3012292.617631397,0.28392242719174177,2,0,10285452.88607203,1
0.03835654089928031,0,250,150287557.61200258,2882255.4250988616,0.2798913966579406,2,0,10322142.523401028,1
0.0378758667040249,0,251,148404193.02493665,2810468.716665441,0.2758913966579406,2,0,10344223.751636153,1
0.0354367756262777,0,252,138847412.55741718,2460152.302543203,0.27249663098622423,2,0,10433349.574292703,1
0.034691258250123314,0,253,135926346.6064035,2357727.996559258,0.26859186908146254,2,0,10460101.344412636,1
0.033903076589772076,0,254,132838114.61489503,2251810.3869148535,0.2586417297074792,2,0,9967947.240813943,1
0.032616914766522516,0,255,127798710.26356044,2084199.8199690287,0.25493980663055604,2,0,10010669.72266668,1
0.03183683019995247,0,256,124742204.08516233,1985698.1851135648,0.32265968174235815,2,0,9796160.049560841,1
0.031171097263264256,0,257,122133747.35963382,1903521.4590370448,0.3750629848462191,2,0,9824845.703945763,1
0.030737684073650406,0,258,120435559.56227915,1850955.0905293212,0.3524395866816035,2,0,9846988.401315948,1
0.03032921895810577,0,259,118835122.63168877,1802088.2271049195,0.4143769254673604,2,0,9869281.283935515,1
0.03055029542519453,0,260,119701338.44534895,1828455.6261483028,0.39408197804508205,2,0,8917215.81528989,1
0.03057355465565883,0,261,119792472.1309332,1831240.8470157865,0.39241410077620004,2,0,8929586.185464678,1
0.030729849612588712,0,262,120404862.78956285,1850011.6630738224,0.3929550944339757,2,0,8935324.804496847,1
0.030532881924933853,0,263,119633109.3412041,1826371.800913843,0.3884492860084042,2,0,8953624.379605154,1
0.030461861052329956,0,264,119354837.28556854,1817885.2346582199,0.3839730955322139,2,0,8959655.638234545,1
