timestep,run,funding_pool,token_supply,collateral_pool,simulation,sentiment,substep,subset,token_price
174,1,11222056.371482344,192544696.88476795,5232075.098107969,8,0.4530780126751696,2,0,0.054346602973326295
175,1,10965135.363921778,191002963.8877332,5148622.598096595,8,0.45299775435403555,2,0,0.05391144193053284
176,1,11001943.750796327,189574262.64971516,5071887.321385137,8,0.5072015101115656,2,0,0.05350818460791473
177,1,11035861.577563489,188038250.60877347,4990031.071689581,8,0.5027486436371207,2,0,0.053074638330598854
178,1,11053865.657335296,187143542.30317685,4942657.724730229,8,0.49831565394639904,2,0,0.052822102904550236
179,1,11111443.33574435,183842381.062463,4769821.403419305,8,0.4938826642556773,2,0,0.05189033536068805
180,1,10465171.128114082,183339855.48742178,4743780.821940502,8,0.49460431374021363,2,0,0.05174849526666016
181,1,10489271.17447935,182148860.1581516,4682348.79051835,8,0.49017132404949176,2,0,0.05141233150131029
182,1,10209679.581030339,179988524.46819916,4571939.543795325,8,0.490871553987201,2,0,0.05080256707813733
183,1,10238838.517471932,178617779.1431237,4502567.332473453,8,0.4864444706538678,2,0,0.05041566807149264
184,1,10039247.357210135,176733073.55846813,4408049.941507981,8,0.4637541034658823,2,0,0.04988370147990074
185,1,10062900.313678212,176169933.90601087,4380003.206348,8,0.5124561415953991,2,0,0.04972475279107266
186,1,10074398.39463352,176691061.12521926,4405954.454925214,8,0.507872808262066,2,0,0.049871843282470935
187,1,10091172.309440661,177079958.5302237,4425370.829612376,8,0.5032894749287325,2,0,0.04998161131664215
188,1,10100331.712120783,176861811.06662333,4414474.183884627,8,0.45475537431055285,2,0,0.04992003821810585
189,1,10144199.827865452,174739040.647495,4309141.344542346,8,0.45019666642368206,2,0,0.04932087676085247
190,1,10186528.214625908,171888888.07487306,4169715.7494950844,8,0.44523654336073054,2,0,0.048516408433322326
191,1,9969450.114978956,171528645.3189821,4152256.3795804614,8,0.4459207538870464,2,0,0.048414728302188195
192,1,9999509.101657027,170012041.9405704,4079155.043832315,8,0.44134180651862526,2,0,0.0479866602067897
193,1,10029042.890643595,168786865.6090843,4020574.763556227,8,0.43676285915020424,2,0,0.04764084870049077
194,1,9713879.418621935,168588570.29671797,4011133.3558502984,8,0.4373944380975726,2,0,0.04758487896054465
195,1,9743170.140740057,166746431.92732024,3923954.336098545,8,0.4327628591502043,2,0,0.047064927156089065
196,1,9761695.627633363,165889825.74362272,3883741.7839818816,8,0.42813128020283586,2,0,0.04682314622458013
197,1,9656458.719985912,162666806.813045,3734295.9060470993,8,0.3857301900290956,2,0,0.04591343469770046
198,1,9678393.085643407,161519065.5048288,3681785.06878149,8,0.3814170240934415,2,0,0.04558947957349863
199,1,9543990.67903171,157766830.24815127,3512709.584615098,8,0.3797208433902702,2,0,0.04453039436857495
200,1,9565134.038400784,156506594.06522757,3456814.9080009707,8,0.35879548224321856,2,0,0.044174687062198376
201,1,9173509.02110945,152927471.49781004,3300516.145264492,8,0.3194845812009704,2,0,0.04316446368907311
202,1,9188401.956319911,152300676.88410786,3273516.3367892513,8,0.3156016024775663,2,0,0.0429875481023661
203,1,8899699.765771518,150432661.09115458,3193707.3791359705,8,0.3170645955284503,2,0,0.04246029227922447
204,1,8918763.02655636,149653476.22331545,3160708.6443557804,8,0.3769297430075827,2,0,0.04224036386083432
205,1,8678621.198103782,149099695.72249606,3137360.034393806,8,0.37812333844760443,2,0,0.042084056834469356
206,1,8687076.326284606,149398645.85199818,3149953.681342329,8,0.37402759376675326,2,0,0.04216843684731697
207,1,8297367.472756225,149022417.07027563,3134108.6780121443,8,0.37466589163909386,2,0,0.04206224458880128
208,1,8302046.851242205,148976668.99537534,3132184.7066594944,8,0.37057014695824275,2,0,0.04204933198978595
209,1,8328799.73062438,147845431.17458218,3084797.5123614045,8,0.4102293490089728,2,0,0.04173003504881723
210,1,8344528.645355256,147874745.1370091,3086020.9063127213,8,0.40597402986003644,2,0,0.04173830904598966
211,1,8218018.077785831,147754353.74763122,3080998.0188068217,8,0.40703785964727063,2,0,0.04170432803718606
212,1,8230895.0832347525,148731828.4423024,3121897.785098757,8,0.4607353121353947,2,0,0.04198022464720571
213,1,8236710.754429225,149644431.9630284,3160326.6230544206,8,0.45595036589883564,2,0,0.042237811077865166
214,1,8259798.796652878,149763888.4730559,3165374.218422616,8,0.4511654196622765,2,0,0.042271528212785424
215,1,8110633.981741732,148329671.78896996,3105037.9829531875,8,0.42335372289120793,2,0,0.0418667141308147
216,1,8116910.356534141,149273188.0636166,3144665.5438102474,8,0.3996480819979824,2,0,0.0421330258247056
217,1,8134304.456067215,149206050.23039222,3141837.459878618,8,0.39497416895450393,2,0,0.04211407587061303
218,1,7897939.326159397,147971091.24782893,3090043.540085408,8,0.3957350385197213,2,0,0.041765503167237684
219,1,7904277.50004595,148847176.78061122,3126742.011985311,8,0.3910653645442018,2,0,0.04201278223226064
220,1,7658800.888146416,149415114.6424447,3150648.182768904,8,0.38769388484613604,2,0,0.042173085237173086
221,1,7684847.498840964,147552066.7291091,3072567.5495606815,8,0.38308965116550453,2,0,0.04164723162030132
222,1,7700823.098338146,147472105.7489111,3069238.2984312535,8,0.3785244337742001,2,0,0.04162466227554923
223,1,7715509.053278614,147057465.3591706,3052003.2957763504,8,0.3739592163828957,2,0,0.04150762816865082
224,1,7726667.173170578,147534942.5095297,3071854.414605537,8,0.43567166120779866,2,0,0.04164239823263722
225,1,7754298.259412202,146645624.88846034,3034932.711607507,8,0.43083470468605944,2,0,0.04139138435143765
226,1,7687507.753731925,147088849.1347762,3053306.1008667736,8,0.427995410589684,2,0,0.04151648637986224
227,1,7693322.805459663,148142320.0439135,3097199.13466255,8,0.4231893710393781,2,0,0.041813833261750644
228,1,7702440.066062812,148964707.95866758,3131681.773246594,8,0.4185047066237077,2,0,0.04204595593360978
229,1,7711133.018946176,150273115.0685414,3186936.600768292,8,0.41390929637119356,2,0,0.04241525969984306
230,1,7715889.017567511,151502279.9249947,3239285.1689279415,8,0.4771265419801741,2,0,0.04276219698517589
231,1,7726167.467946682,152118530.89945698,3265691.0097133745,8,0.4724526289366957,2,0,0.0429361365824896
232,1,7733751.502828971,153093654.53927588,3307693.2446067845,8,0.467781198393434,2,0,0.0432113695967484
233,1,7750503.300702417,153901770.1226696,3342705.1890135924,8,0.463183416716634,2,0,0.043439463839164964
234,1,7754802.537518721,155848095.55080643,3427787.1378303603,8,0.4586686297990378,2,0,0.043988822907533094
235,1,7759652.173490562,157554315.90635565,3503252.6108030905,8,0.4541814367267741,2,0,0.04447041124389499
236,1,7609539.689916551,159028800.80483642,3569130.3861487675,8,0.45281514120861327,2,0,0.044886591209712785
237,1,7616706.431768369,160998971.97290674,3658112.4498662218,8,0.5056286348575221,2,0,0.0454426808449661
238,1,7623590.347784227,162440275.98592392,3723902.3398248972,8,0.5010634174662176,2,0,0.04584949535726703
239,1,7629966.930754282,164889441.17728436,3837041.866957012,8,0.5511414797087093,2,0,0.046540783200684575
240,1,7633660.981926802,167590793.45211107,3963794.765911151,8,0.546467566665231,2,0,0.04730325197778603
241,1,7644818.481716159,169103928.7161238,4035694.1064493824,8,0.5417936536217528,2,0,0.047730341182364085
242,1,7464736.57865311,170449586.60310516,4100178.3690297795,8,0.5425545231869698,2,0,0.04811015914725703
243,1,7468559.00970437,172762464.150847,4212206.222352925,8,0.5378806101434921,2,0,0.04876297919292296
244,1,7473142.771849106,174128077.6458483,4279060.79301429,8,0.5332066971000136,2,0,0.049148429717547217
245,1,7483034.528298117,174958886.98678654,4319991.179768863,8,0.5285864811593722,2,0,0.04938292937466072
246,1,7490623.093133385,176767468.12951875,4409765.836974421,8,0.5239669159419812,2,0,0.049893409501609816
247,1,7492663.945978882,177888290.05533436,4465864.754232978,8,0.5014686669295376,2,0,0.05020976650957538
248,1,7503493.6445221305,178198759.50200692,4481466.956093612,8,0.49690344953823345,2,0,0.05029739790128158
249,1,7028213.9806496035,178704947.69414014,4506963.065542815,8,0.5032077973643203,2,0,0.05044027178538607
250,1,7035233.907891383,179563375.2954315,4550366.383432785,8,0.4986425799730157,2,0,0.05068256682016778
251,1,6853794.54762242,179832960.71540442,4564039.921099688,8,0.49483823214692896,2,0,0.05075865851224608
252,1,6811789.511789087,180659834.6593098,4606107.424840276,8,0.47514597553058874,2,0,0.05099204738592308
253,1,6824322.320155347,180685527.7748485,4607417.662568514,8,0.47063510596537106,2,0,0.050999299382845975
254,1,6831404.678769425,180955620.90781513,4621202.518392433,8,0.44280419104490887,2,0,0.051075534379190456
255,1,6842093.281821529,180781177.40851188,4612297.018023857,8,0.41923984985980195,2,0,0.051026296920297545
256,1,6853485.123120336,180569667.17140198,4601510.747413486,8,0.4148376759467584,2,0,0.05096659720866183
257,1,6874733.890543673,179543515.42783806,4549359.890029049,8,0.41043550203371487,2,0,0.0506769612836006
258,1,6890176.248093563,178986211.39317426,4521161.247438101,8,0.4060333281206715,2,0,0.050519659724028526
259,1,6900275.886089843,178662210.27233905,4504807.636138861,8,0.4016788531607375,2,0,0.05042820895669069
260,1,6927183.217704158,177204953.05402535,4431620.462237645,8,0.3973310270737808,2,0,0.05001689158075119
261,1,6955858.953394609,175370273.00759003,4340330.510736278,8,0.393028072989509,2,0,0.04949904492135253
262,1,6781436.907284153,175034406.72592732,4323721.37059449,8,0.3941693773373355,2,0,0.04940424515923508
263,1,6787197.055575601,175749693.35932517,4359131.772420483,8,0.446325931511975,2,0,0.04960613801479717
264,1,6810747.019242616,174533524.77454203,4299011.082259344,8,0.4419065051471634,2,0,0.04926286898534476
265,1,6639965.117774898,173531894.3307088,4249809.480747456,8,0.4428847660167289,2,0,0.04898015430694684
266,1,6649349.261217812,174350661.8974844,4290007.451434584,8,0.49288278403025726,2,0,0.04921125511937598
267,1,6671779.713665876,173790309.15681466,4262476.103031481,8,0.48826321881286594,2,0,0.049053093048880635
268,1,6686015.746943282,173618187.37455377,4254037.178253092,8,0.4666122402017247,2,0,0.04900451090502033
269,1,6715948.83900744,171713527.44852015,4161212.2215768467,8,0.46210137063650736,2,0,0.04846691211121246
270,1,6743262.695455831,170652745.60317135,4109958.20568146,8,0.45759050107129,2,0,0.04816750168483761
271,1,6755140.234822732,171109372.6375154,4131982.2153210216,8,0.45307963150607244,2,0,0.04829638671020517
272,1,6163402.539022092,171134783.48951572,4133209.5587833324,8,0.4505464490455702,2,0,0.048303559036980304
273,1,6176493.329439444,171507847.60660627,4151249.525030338,8,0.44614427513252664,2,0,0.048408858054731226
274,1,6185839.4789537545,172216590.57477248,4185629.853327812,8,0.4903527479634428,2,0,0.04860890393147701
275,1,6192689.201119082,172875026.7525266,4217696.8982865345,8,0.4857331827460515,2,0,0.04879475049133887
276,1,6200529.267974684,173728746.87952307,4259456.817775292,8,0.4811136175286606,2,0,0.04903571682041924
277,1,6071918.719302683,173621766.6825674,4254212.582299721,8,0.48151725403769396,2,0,0.04900552118073647
278,1,6085415.385584461,173758918.31369016,4260936.42414748,8,0.4768976888203027,2,0,0.04904423284283037
279,1,6120472.454705918,171982741.63810918,4174270.430420033,8,0.47227812360291155,2,0,0.04854289902185241
280,1,5929442.66451463,173167929.00065038,4232001.097951653,8,0.47309334099421596,2,0,0.04887742346258307
281,1,5717829.946713883,170873175.53629845,4120582.622138331,8,0.44985823074978726,2,0,0.04822971902061947
282,1,5734797.663101633,170935410.36602056,4123584.737099482,8,0.44529301335848276,2,0,0.048247285080016286
283,1,5755232.13721796,170222083.1116616,4089240.444290743,8,0.4407277959671784,2,0,0.048045945267962666
284,1,5767243.620449229,169594230.79239494,4059130.318273793,8,0.43616257857587437,2,0,0.047868731139123336
285,1,5778898.660678545,169812008.80369887,4069561.7686234894,8,0.43159736118456965,2,0,0.04793019995809444
286,1,5813973.256001477,167872355.69604602,3977124.763869521,8,0.4301769904740127,2,0,0.04738272418206372
287,1,5818023.547715185,168707285.37008262,4016784.387191242,8,0.42571462488261497,2,0,0.04761838682164642
288,1,5824839.673560202,168699520.00278562,4016414.6214375854,8,0.4212522592912169,2,0,0.04761619501195101
289,1,5841828.753465233,168225087.0630013,3993855.695909178,8,0.41678989369981906,2,0,0.04748228419003231
290,1,5858280.980411962,167038945.37007362,3937733.535401117,8,0.39148909249019276,2,0,0.04714749038527627
291,1,5896958.040900988,164152972.18911558,3802842.5689638797,8,0.387132129231296,2,0,0.046332911530626956
292,1,5910051.329406977,163710404.5593695,3782364.7641714476,8,0.38293409343197926,2,0,0.04620799483516974
293,1,5934245.125410143,162222104.02036512,3713905.982819305,8,0.37879430848574275,2,0,0.045787915342943235
294,1,5957003.309112147,160783258.52955458,3648316.41967957,8,0.35664816225692847,2,0,0.045381794759545194
295,1,5989168.333297099,158094864.0405197,3527332.2449170225,8,0.3527234310741327,2,0,0.044622983375512654
296,1,6015744.441148068,155948928.30347222,3432224.086805732,8,0.34879869989133694,2,0,0.044017283403534786
297,1,6061312.629951891,152114028.98374468,3265497.7177057285,8,0.3511614843148547,2,0,0.04293486589661876
298,1,5440886.476853593,151074828.1131035,3221032.1764169494,8,0.3560771363712988,2,0,0.04264154679700175
299,1,5416772.190115151,147946486.26875147,3089015.986192954,8,0.34921234121310885,2,0,0.041758558301703996
300,1,5423576.051921997,147803917.85407996,3083065.403254297,8,0.34557120520843043,2,0,0.041718317728195356
301,1,5460662.620236079,144522723.05703074,2947698.8858109256,8,0.34195418393183485,2,0,0.04079218580247373
302,1,5396542.065479969,144577073.83374923,2949916.389684178,8,0.4399620665739599,2,0,0.040807526552602925
303,1,5406313.628754935,144475893.83098406,2945788.92880975,8,0.4358663218931093,2,0,0.04077896804370559
304,1,5426863.027006369,142913700.14676315,2882428.6963276165,8,0.4112924635941477,2,0,0.040338031880324254
305,1,5462137.771141537,140487791.86206362,2785402.868778893,8,0.4072499104026582,2,0,0.039653308402963716
306,1,5473201.785193168,139861561.64976114,2760626.1141011743,8,0.40320735721116896,2,0,0.03947655212107935
307,1,5481910.438585008,139463712.79220575,2744942.751083062,8,0.39916480401967946,2,0,0.039364257499338126
308,1,5486980.292820628,140378168.08670175,2781057.619384721,8,0.40013778628089364,2,0,0.03962236660143701
309,1,5494959.945098132,140695170.37260747,2793632.182110039,8,0.39608515470194633,2,0,0.03971184191627296
310,1,5519906.255704542,138784987.41058,2718290.243212695,8,0.3920325231229989,2,0,0.03917268422082187
311,1,5525555.093730119,138656754.45443484,2713269.334767636,8,0.38797989154405144,2,0,0.03913648989468113
312,1,5554675.58593247,136402405.60210663,2625759.2548435885,8,0.38392725996510413,2,0,0.03850018983540618
313,1,5574553.026333401,134894450.98421198,2568023.6288493276,8,0.37987462838615693,2,0,0.03807456289139556
314,1,5579020.909286737,135218652.1615002,2580382.2803399754,8,0.3758219968072094,2,0,0.03816607012556318
315,1,5591976.1399690565,134316770.23751044,2546075.7832108745,8,0.37176936522826204,2,0,0.037911509913597305
316,1,5514618.446191516,132256860.88567966,2468580.3442442436,8,0.37066149523253,2,0,0.037330091274100904
317,1,5524050.730312964,131606107.40628682,2444347.422037645,8,0.36660886365358264,2,0,0.03714641319025713
318,1,5493327.241400281,130443267.67471391,2401342.9286169335,8,0.36781938996937213,2,0,0.03681819646844722
319,1,5501010.867102873,129686439.84237674,2373558.728834126,8,0.3637667583904247,2,0,0.03660457842344956
320,1,5373057.677025341,127656213.85448164,2299824.8631757395,8,0.36500341479886256,2,0,0.036031538046355734
321,1,5379521.146046506,127450403.57811476,2292415.1802217253,8,0.36100341479886244,2,0,0.035973447174166014
322,1,5408272.876283524,124796020.03177494,2197922.201466639,8,0.35700341479886244,2,0,0.035224235531021185
323,1,5420464.242211744,123871800.98798613,2165487.8403697885,8,0.33897225363781086,2,0,0.03496337056695916
324,1,5443562.376069688,121761394.4964385,2092329.4708525517,8,0.33511890211437595,2,0,0.03436769888363511
325,1,5452302.186672498,122423177.81560467,2115135.248376945,8,0.39328283144233106,2,0,0.0345544901891501
326,1,5388472.484175501,122271373.43106192,2109892.977477299,8,0.3943348210725014,2,0,0.03451164272178364
327,1,5400193.657498121,123390982.6759758,2148709.4382286686,8,0.46461736574846385,2,0,0.0348276574451339
328,1,5405789.619036097,124710970.12464978,2194927.4043481788,8,0.46009104995899036,2,0,0.03520022981385404
329,1,5410604.242173133,125929951.93041007,2238045.5473632677,8,0.4555798691055492,2,0,0.03554429288752576
